candle-end,open_time_unix,open,high,low,close,volume,close_time_unix,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,candle-start
2018-09-15 17:59:59.999,1537030800000,225.56,227.42,223.1,227.22,20138.93152,1537034399999,4546620.3952263,5974,8982.83467,2027021.4159745,0,2018-09-15 17:00:00
2018-09-15 18:59:59.999,1537034400000,227.22,227.35,222.1,223.4,15585.84936,1537037999999,3497942.6091214,4991,7298.586,1639242.3391107,0,2018-09-15 18:00:00
2018-09-15 19:59:59.999,1537038000000,223.44,224.69,221.94,224.11,17774.01399,1537041599999,3974886.8005781,3523,9971.49386,2230586.5479766,0,2018-09-15 19:00:00
2018-09-15 20:59:59.999,1537041600000,224.14,224.22,222.22,223.66,5713.47644,1537045199999,1274186.9726997,2338,3107.22881,692996.074624,0,2018-09-15 20:00:00
2018-09-15 21:59:59.999,1537045200000,223.66,223.97,218.7,220.77,21969.54148,1537048799999,4839629.628998,6084,8835.91475,1946137.2688543,0,2018-09-15 21:00:00
2018-09-15 22:59:59.999,1537048800000,220.77,223.65,220.46,221.2,8695.35079,1537052399999,1930510.8606991,2765,4178.10246,927695.8316952,0,2018-09-15 22:00:00
2018-09-15 23:59:59.999,1537052400000,221.21,223.4,220.91,221.29,5543.78691,1537055999999,1234493.8777267,2164,2456.04283,547329.8471362,0,2018-09-15 23:00:00
2018-09-16 00:59:59.999,1537056000000,221.62,222.64,219.52,220.81,17526.8027,1537059599999,3866595.5350295,4670,10905.72458,2406128.0110343,0,2018-09-16 00:00:00
2018-09-16 01:59:59.999,1537059600000,220.8,221.8,218.21,218.95,15492.96394,1537063199999,3411126.017334,5949,7099.6914,1562529.1944012,0,2018-09-16 01:00:00
2018-09-16 02:59:59.999,1537063200000,218.99,219.0,216.19,217.94,20904.57209,1537066799999,4550420.479381,7073,9726.11563,2115914.107096,0,2018-09-16 02:00:00
2018-09-16 03:59:59.999,1537066800000,217.94,218.72,213.3,214.72,24291.39996,1537070399999,5252337.5703812,7340,12812.46276,2771657.0985134,0,2018-09-16 03:00:00
2018-09-16 04:59:59.999,1537070400000,214.72,215.5,208.1,214.9,56583.53999,1537073999999,11959790.8913695,15510,25118.08401,5316769.8049016,0,2018-09-16 04:00:00
2018-09-16 05:59:59.999,1537074000000,214.94,216.57,212.61,216.02,25063.21821,1537077599999,5386688.8640053,7541,13232.08973,2846414.0922404,0,2018-09-16 05:00:00
2018-09-16 06:59:59.999,1537077600000,216.08,216.1,213.14,214.46,17597.11816,1537081199999,3780399.5518531,5438,8579.62567,1843608.3688383,0,2018-09-16 06:00:00
2018-09-16 07:59:59.999,1537081200000,214.43,215.01,212.99,214.02,18205.21429,1537084799999,3899630.0665331,5493,9415.74257,2016814.683131,0,2018-09-16 07:00:00
2018-09-16 08:59:59.999,1537084800000,214.04,218.4,213.28,217.22,26063.09718,1537088399999,5640326.0511269,8371,14672.23585,3173668.2601819,0,2018-09-16 08:00:00
2018-09-16 09:59:59.999,1537088400000,217.35,219.09,215.63,217.9,20240.48672,1537091999999,4410776.5145547,6798,11506.44762,2507932.5232682,0,2018-09-16 09:00:00
2018-09-16 10:59:59.999,1537092000000,217.98,221.11,217.3,220.75,21594.75351,1537095599999,4732066.7664012,7009,12850.5517,2815546.9981082,0,2018-09-16 10:00:00
2018-09-16 11:59:59.999,1537095600000,220.79,221.33,218.48,219.37,19274.85115,1537099199999,4231233.8051139,6293,10831.50657,2377561.7035497,0,2018-09-16 11:00:00
2018-09-16 12:59:59.999,1537099200000,219.37,220.28,217.52,219.53,12509.523,1537102799999,2738642.6839868,3408,7457.54855,1632726.4588154,0,2018-09-16 12:00:00
2018-09-16 13:59:59.999,1537102800000,219.71,220.7,215.85,216.63,15192.03857,1537106399999,3312170.9364744,4457,7248.70991,1579900.4997497,0,2018-09-16 13:00:00
2018-09-16 14:59:59.999,1537106400000,216.61,217.67,214.9,217.31,14950.55506,1537109999999,3228302.0126061,4412,6669.58789,1440658.9282697,0,2018-09-16 14:00:00
2018-09-16 15:59:59.999,1537110000000,217.37,217.56,215.5,217.55,4921.16938,1537113599999,1066618.4809557,2452,2321.09352,503141.6336535,0,2018-09-16 15:00:00
2018-09-16 16:59:59.999,1537113600000,217.55,219.3,217.5,218.49,10204.22772,1537117199999,2228826.6903392,3302,4698.12633,1026169.7712576,0,2018-09-16 16:00:00
2018-09-16 17:59:59.999,1537117200000,218.53,219.0,214.1,218.06,16567.92859,1537120799999,3594357.8782147,4486,7597.55089,1649620.6010594,0,2018-09-16 17:00:00
2018-09-16 18:59:59.999,1537120800000,218.08,220.0,217.93,218.21,9283.17895,1537124399999,2031848.2622873,2834,5073.58345,1111645.5596801,0,2018-09-16 18:00:00
2018-09-16 19:59:59.999,1537124400000,218.32,223.01,217.94,222.13,18827.96671,1537127999999,4155674.5862204,5269,11364.092,2508657.6956871,0,2018-09-16 19:00:00
2018-09-16 20:59:59.999,1537128000000,222.13,223.5,221.29,221.84,15241.04122,1537131599999,3387357.339902,4432,6604.10844,1467530.1373175,0,2018-09-16 20:00:00
2018-09-16 21:59:59.999,1537131600000,221.84,222.48,219.32,219.5,9477.34113,1537135199999,2094521.3103696,3444,4035.26774,891580.1274619,0,2018-09-16 21:00:00
2018-09-16 22:59:59.999,1537135200000,219.65,220.57,218.52,219.94,9895.62366,1537138799999,2173781.4202075,3052,5892.62776,1295113.6560634,0,2018-09-16 22:00:00
2018-09-16 23:59:59.999,1537138800000,219.88,221.1,219.0,220.17,5629.9652,1537142399999,1238906.2406737,1853,3500.61103,770264.341258,0,2018-09-16 23:00:00
2018-09-17 00:59:59.999,1537142400000,220.24,225.0,220.24,223.78,24792.00018,1537145999999,5536261.4744429,7621,12751.68132,2849165.8970466,0,2018-09-17 00:00:00
2018-09-17 01:59:59.999,1537146000000,223.68,223.91,221.57,222.82,10909.6361,1537149599999,2428138.0130062,3423,3689.4586,821248.5559102,0,2018-09-17 01:00:00
2018-09-17 02:59:59.999,1537149600000,222.82,223.51,221.58,223.11,6185.55123,1537153199999,1376427.4726168,2625,3007.91474,669790.5481827,0,2018-09-17 02:00:00
2018-09-17 03:59:59.999,1537153200000,223.17,223.17,221.0,223.02,15126.36761,1537156799999,3366849.6357881,5574,7165.55865,1595528.176277,0,2018-09-17 03:00:00
2018-09-17 04:59:59.999,1537156800000,222.89,223.14,218.01,218.71,27175.24925,1537160399999,5990541.7138511,8150,11826.20839,2606152.0837381,0,2018-09-17 04:00:00
2018-09-17 05:59:59.999,1537160400000,218.69,220.24,216.6,219.56,24684.31101,1537163999999,5390387.9233428,8099,14018.32166,3061966.9568797,0,2018-09-17 05:00:00
2018-09-17 06:59:59.999,1537164000000,219.54,220.08,218.14,218.8,23151.30852,1537167599999,5079407.148943,5384,11477.79831,2518347.4276314,0,2018-09-17 06:00:00
2018-09-17 07:59:59.999,1537167600000,218.8,220.09,216.6,218.27,30863.82687,1537171199999,6728616.7599773,9153,16051.67872,3499422.138311,0,2018-09-17 07:00:00
2018-09-17 08:59:59.999,1537171200000,218.28,218.28,214.8,216.48,26829.42223,1537174799999,5796570.1376986,8173,13655.8421,2951293.0383113,0,2018-09-17 08:00:00
2018-09-17 09:59:59.999,1537174800000,216.47,220.44,213.21,219.97,45270.93989,1537178399999,9839545.9548693,11694,22503.5235,4898090.6762941,0,2018-09-17 09:00:00
2018-09-17 10:59:59.999,1537178400000,220.04,222.0,218.68,219.44,32195.58683,1537181999999,7092981.885871,8662,18351.99501,4044662.5306489,0,2018-09-17 10:00:00
2018-09-17 11:59:59.999,1537182000000,219.38,220.87,218.43,219.14,18392.79456,1537185599999,4039444.5867722,5687,11370.78125,2497857.4724572,0,2018-09-17 11:00:00
2018-09-17 12:59:59.999,1537185600000,219.16,219.2,216.77,217.24,23931.33245,1537189199999,5217844.0977701,7344,10566.74639,2303882.5888373,0,2018-09-17 12:00:00
2018-09-17 13:59:59.999,1537189200000,217.24,218.5,215.0,216.72,30874.94922,1537192799999,6706999.7656618,8701,14996.32502,3260161.5866234,0,2018-09-17 13:00:00
2018-09-17 14:59:59.999,1537192800000,216.73,217.5,212.37,213.91,52969.24078,1537196399999,11354314.7304418,13854,25210.04499,5404258.3371979,0,2018-09-17 14:00:00
2018-09-17 15:59:59.999,1537196400000,213.93,214.01,202.65,206.31,95518.39375,1537199999999,19807149.9428596,23674,45141.30666,9358704.4928382,0,2018-09-17 15:00:00
2018-09-17 16:59:59.999,1537200000000,206.28,208.71,204.93,205.25,39656.84075,1537203599999,8204972.754086,11797,21751.52608,4499889.4717928,0,2018-09-17 16:00:00
2018-09-17 17:59:59.999,1537203600000,205.15,207.14,200.62,205.61,50290.12359,1537207199999,10272944.0099517,11507,23802.33412,4862317.7374391,0,2018-09-17 17:00:00
2018-09-17 18:59:59.999,1537207200000,205.57,207.25,203.0,204.71,37365.18216,1537210799999,7676258.6606297,9201,18665.52973,3835066.7939131,0,2018-09-17 18:00:00
2018-09-17 19:59:59.999,1537210800000,204.7,205.49,195.36,197.62,53663.26714,1537214399999,10741771.404307,13104,23919.59503,4784314.8581472,0,2018-09-17 19:00:00
2018-09-17 20:59:59.999,1537214400000,197.6,197.6,192.4,194.88,65066.87563,1537217999999,12662825.780746,17727,29647.27767,5771077.6714449,0,2018-09-17 20:00:00
2018-09-17 21:59:59.999,1537218000000,194.8,198.34,194.53,196.92,29740.09907,1537221599999,5852629.9861768,8829,16042.7643,3156220.8164786,0,2018-09-17 21:00:00
2018-09-17 22:59:59.999,1537221600000,196.92,197.5,194.13,195.45,32918.37339,1537225199999,6445052.6082171,7655,18228.14853,3568803.6322318,0,2018-09-17 22:00:00
2018-09-17 23:59:59.999,1537225200000,195.49,198.44,195.49,196.16,27449.10224,1537228799999,5411173.4254715,6540,13835.36031,2728431.4651337,0,2018-09-17 23:00:00
2018-09-18 00:59:59.999,1537228800000,196.25,197.56,193.47,196.86,28361.78994,1537232399999,5557574.4056206,7047,15756.77069,3086982.0849409,0,2018-09-18 00:00:00
2018-09-18 01:59:59.999,1537232400000,196.79,198.2,196.29,197.55,21015.66347,1537235999999,4149469.9490553,6000,12790.0303,2525280.6307568,0,2018-09-18 01:00:00
2018-09-18 02:59:59.999,1537236000000,197.57,197.6,195.74,196.96,20176.48042,1537239599999,3968091.8536136,6152,12543.19811,2467504.8089295,0,2018-09-18 02:00:00
2018-09-18 03:59:59.999,1537239600000,196.95,197.06,194.3,194.7,30921.55964,1537243199999,6056634.5401038,5940,17952.67447,3516882.963083,0,2018-09-18 03:00:00
2018-09-18 04:59:59.999,1537243200000,194.76,197.5,194.5,196.41,24528.22878,1537246799999,4798073.4495718,7590,14616.83626,2860024.2677428,0,2018-09-18 04:00:00
2018-09-18 05:59:59.999,1537246800000,196.49,198.93,196.43,197.57,20870.43216,1537250399999,4124626.3085632,7532,11300.07336,2233093.1531366,0,2018-09-18 05:00:00
2018-09-18 06:59:59.999,1537250400000,197.56,198.54,196.46,197.7,19457.07132,1537253999999,3841373.4426028,6043,12293.8792,2427404.3157384,0,2018-09-18 06:00:00
2018-09-18 07:59:59.999,1537254000000,197.68,201.1,197.68,200.21,19806.22787,1537257599999,3936655.7708543,6538,12543.28364,2493062.4420145,0,2018-09-18 07:00:00
2018-09-18 08:59:59.999,1537257600000,200.22,200.87,196.48,197.27,26848.63951,1537261199999,5338735.6760994,8220,14230.82816,2830270.4742598,0,2018-09-18 08:00:00
2018-09-18 09:59:59.999,1537261200000,197.33,197.81,196.07,197.62,25887.33659,1537264799999,5100014.9343936,5649,15960.86657,3144891.3745079,0,2018-09-18 09:00:00
2018-09-18 10:59:59.999,1537264800000,197.62,197.82,195.65,196.13,18769.90659,1537268399999,3695295.7833384,5942,11865.51459,2336344.3817357,0,2018-09-18 10:00:00
2018-09-18 11:59:59.999,1537268400000,196.13,199.88,195.15,199.75,31719.44703,1537271999999,6262768.8608109,7940,19862.1198,3920569.8926599,0,2018-09-18 11:00:00
2018-09-18 12:59:59.999,1537272000000,199.7,211.1,198.23,207.65,71082.16711,1537275599999,14614831.6672754,18487,39291.38748,8073008.3107675,0,2018-09-18 12:00:00
2018-09-18 13:59:59.999,1537275600000,207.66,214.0,207.66,211.64,53016.75335,1537279199999,11187804.8619546,14924,26669.07388,5627581.3618498,0,2018-09-18 13:00:00
2018-09-18 14:59:59.999,1537279200000,211.71,213.32,209.88,211.11,35806.43545,1537282799999,7564096.5262535,9371,20537.3551,4338245.7533615,0,2018-09-18 14:00:00
2018-09-18 15:59:59.999,1537282800000,211.06,215.47,209.0,211.47,29122.86018,1537286399999,6181921.9669436,9363,15139.71274,3217029.7286608,0,2018-09-18 15:00:00
2018-09-18 16:59:59.999,1537286400000,211.5,213.98,210.87,211.79,16663.99188,1537289999999,3540474.8214964,6389,8992.10938,1911405.2458848,0,2018-09-18 16:00:00
2018-09-18 17:59:59.999,1537290000000,211.79,212.22,207.66,209.35,19099.02939,1537293599999,4000274.8987928,6396,7595.15845,1590366.0541742,0,2018-09-18 17:00:00
2018-09-18 18:59:59.999,1537293600000,209.37,210.72,208.0,209.46,11865.08784,1537297199999,2483899.4348443,3431,5796.90921,1214370.9857735,0,2018-09-18 18:00:00
2018-09-18 19:59:59.999,1537297200000,209.49,210.35,205.61,206.88,13994.38102,1537300799999,2911536.4550162,4065,6211.91823,1293148.6131338,0,2018-09-18 19:00:00
2018-09-18 20:59:59.999,1537300800000,206.87,209.29,205.1,207.96,18795.3799,1537304399999,3895099.5425456,5268,10325.16726,2141351.1189989,0,2018-09-18 20:00:00
2018-09-18 21:59:59.999,1537304400000,207.99,209.55,207.69,208.39,4574.09804,1537307999999,952311.5254378,1496,2783.82675,579557.8162056,0,2018-09-18 21:00:00
2018-09-18 22:59:59.999,1537308000000,208.4,211.84,208.39,210.98,10300.13592,1537311599999,2167496.315339,3785,5289.76452,1113319.2659214,0,2018-09-18 22:00:00
2018-09-18 23:59:59.999,1537311600000,210.98,211.38,208.13,208.17,11683.04674,1537315199999,2448784.5839378,3480,3978.56157,834023.5505405,0,2018-09-18 23:00:00
2018-09-19 00:59:59.999,1537315200000,208.42,209.13,207.51,208.25,8351.32609,1537318799999,1739510.3202133,2495,3549.8531,739299.5468016,0,2018-09-19 00:00:00
2018-09-19 01:59:59.999,1537318800000,208.21,212.9,208.05,212.07,15548.14193,1537322399999,3279747.3882672,4233,7511.62558,1585028.6576176,0,2018-09-19 01:00:00
2018-09-19 02:59:59.999,1537322400000,212.09,212.8,210.55,212.41,15351.34712,1537325999999,3253371.572276,5484,9348.90189,1981451.1722549,0,2018-09-19 02:00:00
2018-09-19 03:59:59.999,1537326000000,212.42,214.84,211.06,212.55,20013.281,1537329599999,4263316.7568895,4966,11989.07996,2556251.3447794,0,2018-09-19 03:00:00
2018-09-19 04:59:59.999,1537329600000,212.57,213.26,209.92,211.17,10688.53877,1537333199999,2261660.2713074,3312,4618.46616,977573.3998482,0,2018-09-19 04:00:00
2018-09-19 05:59:59.999,1537333200000,211.13,212.2,211.0,211.74,4024.31387,1537336799999,851820.625046,1669,1709.05924,361850.0055325,0,2018-09-19 05:00:00
2018-09-19 06:59:59.999,1537336800000,211.74,212.85,211.21,211.58,5887.69924,1537340399999,1247735.2847433,2216,3315.87619,702964.1672643,0,2018-09-19 06:00:00
2018-09-19 07:59:59.999,1537340400000,211.58,211.73,209.46,211.57,9778.83877,1537343999999,2059903.9395395,3285,3997.8777,841969.4943926,0,2018-09-19 07:00:00
2018-09-19 08:59:59.999,1537344000000,211.6,212.7,210.79,211.14,7702.06571,1537347599999,1631396.1507201,2738,4418.75676,936020.4623315,0,2018-09-19 08:00:00
2018-09-19 09:59:59.999,1537347600000,211.22,211.41,206.93,208.38,23804.75083,1537351199999,4961441.8562315,6097,9590.10356,2000129.4819394,0,2018-09-19 09:00:00
2018-09-19 10:59:59.999,1537351200000,208.38,209.65,207.69,207.97,8971.20168,1537354799999,1873083.4310787,2266,5224.17269,1091055.7620433,0,2018-09-19 10:00:00
2018-09-19 11:59:59.999,1537354800000,207.98,209.04,204.12,205.36,24556.75627,1537358399999,5069216.9252357,6820,10391.75404,2145129.0083105,0,2018-09-19 11:00:00
2018-09-19 12:59:59.999,1537358400000,205.28,207.66,203.0,207.15,23720.45401,1537361999999,4864927.2420694,6586,12098.37527,2484568.0813925,0,2018-09-19 12:00:00
2018-09-19 13:59:59.999,1537362000000,207.03,207.98,205.27,207.15,9009.89242,1537365599999,1861899.6004098,3105,4824.24449,997643.2504586,0,2018-09-19 13:00:00
2018-09-19 14:59:59.999,1537365600000,207.15,211.41,206.64,209.78,14935.98888,1537369199999,3124182.9343749,4985,8485.45536,1775312.8886888,0,2018-09-19 14:00:00
2018-09-19 15:59:59.999,1537369200000,209.78,211.2,208.75,209.66,12342.4775,1537372799999,2593939.6671464,3836,6427.62396,1351981.3591443,0,2018-09-19 15:00:00
2018-09-19 16:59:59.999,1537372800000,209.53,210.35,207.16,209.4,13723.4265,1537376399999,2863850.0851981,4200,5269.61809,1100818.4526825,0,2018-09-19 16:00:00
2018-09-19 17:59:59.999,1537376400000,209.37,209.37,206.45,207.76,16815.98365,1537379999999,3500189.5663981,4162,8872.65202,1849254.5656011,0,2018-09-19 17:00:00
2018-09-19 18:59:59.999,1537380000000,207.77,208.07,197.58,201.14,64440.929,1537383599999,13067141.6952898,13794,27042.32985,5484561.4183351,0,2018-09-19 18:00:00
2018-09-19 19:59:59.999,1537383600000,200.45,212.99,197.95,209.4,115857.33654,1537387199999,23909415.878754,22880,60394.61482,12465402.1803443,0,2018-09-19 19:00:00
2018-09-19 20:59:59.999,1537387200000,209.49,213.4,208.85,211.23,38527.95898,1537390799999,8133719.37513,8284,22587.43833,4768395.982065,0,2018-09-19 20:00:00
2018-09-19 21:59:59.999,1537390800000,211.23,212.11,209.0,209.72,12111.86696,1537394399999,2549953.1054669,4419,4861.32979,1023038.7715101,0,2018-09-19 21:00:00
2018-09-19 22:59:59.999,1537394400000,209.77,210.55,208.23,209.25,11602.25995,1537397999999,2429621.4090785,4105,4955.52487,1038119.1525783,0,2018-09-19 22:00:00
2018-09-19 23:59:59.999,1537398000000,209.25,210.24,208.12,209.79,8333.63072,1537401599999,1742622.3296532,2832,3868.40023,809487.4988522,0,2018-09-19 23:00:00
2018-09-20 00:59:59.999,1537401600000,209.79,211.64,209.39,210.77,13310.56673,1537405199999,2802598.4853865,3916,6458.09594,1359743.8159085,0,2018-09-20 00:00:00
2018-09-20 01:59:59.999,1537405200000,210.76,211.21,209.74,210.19,4642.79747,1537408799999,977211.6743989,1881,2225.93247,468691.5016289,0,2018-09-20 01:00:00
2018-09-20 02:59:59.999,1537408800000,210.19,210.2,208.28,208.95,25160.47603,1537412399999,5255980.3262351,5055,12684.12298,2649548.095476,0,2018-09-20 02:00:00
2018-09-20 03:59:59.999,1537412400000,208.93,209.62,208.3,209.03,8650.2468,1537415999999,1806947.7024024,4537,4583.01779,957618.312326,0,2018-09-20 03:00:00
2018-09-20 04:59:59.999,1537416000000,209.05,209.26,207.0,207.52,12352.75925,1537419599999,2573362.3277367,5610,5161.39686,1075175.2149025,0,2018-09-20 04:00:00
2018-09-20 05:59:59.999,1537419600000,207.51,208.44,207.0,208.04,10326.26361,1537423199999,2145478.3617034,5882,5387.27254,1119588.1422476,0,2018-09-20 05:00:00
2018-09-20 06:59:59.999,1537423200000,208.04,209.58,207.51,209.35,11751.61151,1537426799999,2455511.0395012,5874,7499.55862,1567223.2940836,0,2018-09-20 06:00:00
2018-09-20 07:59:59.999,1537426800000,209.36,209.7,208.65,209.18,27016.74897,1537430399999,5648413.1127365,4601,13529.5727,2829111.560195,0,2018-09-20 07:00:00
2018-09-20 08:59:59.999,1537430400000,209.18,209.33,207.6,208.26,15841.01042,1537433999999,3301309.0711026,7917,7938.7689,1654667.4316498,0,2018-09-20 08:00:00
2018-09-20 09:59:59.999,1537434000000,208.24,208.62,207.35,207.98,13429.76829,1537437599999,2792667.464175,5302,6548.40273,1361183.4717292,0,2018-09-20 09:00:00
2018-09-20 10:59:59.999,1537437600000,207.96,210.47,207.83,210.21,18452.07879,1537441199999,3856367.6236922,5801,11915.41571,2491182.3065694,0,2018-09-20 10:00:00
2018-09-20 11:59:59.999,1537441200000,210.18,213.19,209.44,212.49,29569.38824,1537444799999,6238276.6940068,9359,17676.94892,3729529.4282755,0,2018-09-20 11:00:00
2018-09-20 12:59:59.999,1537444800000,212.56,215.0,210.94,211.7,41113.42468,1537448399999,8748830.572401,10973,23584.15317,5019942.2110823,0,2018-09-20 12:00:00
2018-09-20 13:59:59.999,1537448400000,211.7,212.67,210.14,211.82,30301.96061,1537451999999,6408641.284228,7772,16792.69045,3552303.799269,0,2018-09-20 13:00:00
2018-09-20 14:59:59.999,1537452000000,211.89,212.05,210.4,210.98,18735.22985,1537455599999,3956050.2566261,7245,10436.25863,2203315.987142,0,2018-09-20 14:00:00
2018-09-20 15:59:59.999,1537455600000,210.93,212.23,208.84,210.4,31706.5767,1537459199999,6679641.2210469,6709,15766.09888,3322393.0323038,0,2018-09-20 15:00:00
2018-09-20 16:59:59.999,1537459200000,210.43,211.3,209.28,210.62,17954.69526,1537462799999,3775519.4075023,5933,10470.20358,2201946.7048986,0,2018-09-20 16:00:00
2018-09-20 17:59:59.999,1537462800000,210.62,211.26,207.96,208.49,19576.62002,1537466399999,4099572.8937638,7549,10847.42219,2273509.5588044,0,2018-09-20 17:00:00
2018-09-20 18:59:59.999,1537466400000,208.49,210.19,207.86,209.81,11671.5695,1537469999999,2441952.8045514,5561,6367.85671,1332650.8221633,0,2018-09-20 18:00:00
2018-09-20 19:59:59.999,1537470000000,209.82,211.5,208.74,210.4,17819.80663,1537473599999,3750390.2676964,5970,10740.07087,2261394.0628844,0,2018-09-20 19:00:00
2018-09-20 20:59:59.999,1537473600000,210.36,211.8,205.56,208.98,44080.43442,1537477199999,9208033.7152964,10789,23754.60932,4966765.555683,0,2018-09-20 20:00:00
2018-09-20 21:59:59.999,1537477200000,208.99,214.65,207.74,213.39,27861.99987,1537480799999,5887901.7357748,6625,15555.72494,3288248.0174498,0,2018-09-20 21:00:00
2018-09-20 22:59:59.999,1537480800000,213.59,222.0,211.77,222.0,59654.83793,1537484399999,12917161.5465644,14591,35115.22735,7609461.8062282,0,2018-09-20 22:00:00
2018-09-20 23:59:59.999,1537484400000,222.0,226.68,220.12,224.0,62651.37078,1537487999999,13978965.2288809,17361,34376.22739,7673183.348785,0,2018-09-20 23:00:00
2018-09-21 00:59:59.999,1537488000000,224.0,226.38,220.66,222.93,31419.80472,1537491599999,7027080.1778716,9497,15606.66815,3490977.2195827,0,2018-09-21 00:00:00
2018-09-21 01:59:59.999,1537491600000,222.93,223.31,220.76,221.97,15159.27323,1537495199999,3363813.3655106,5055,6972.03202,1547439.5639709,0,2018-09-21 01:00:00
2018-09-21 02:59:59.999,1537495200000,221.93,225.5,221.59,224.48,16244.47858,1537498799999,3632501.0046321,5463,8121.76288,1817458.3288275,0,2018-09-21 02:00:00
2018-09-21 03:59:59.999,1537498800000,224.41,225.0,222.15,222.74,27687.92227,1537502399999,6185080.992026,7404,16818.42344,3756897.8474807,0,2018-09-21 03:00:00
2018-09-21 04:59:59.999,1537502400000,222.75,223.58,221.5,222.27,18238.0256,1537505999999,4056066.4746206,6624,8843.71627,1967878.5979805,0,2018-09-21 04:00:00
2018-09-21 05:59:59.999,1537506000000,222.4,222.4,221.0,221.91,21768.51543,1537509599999,4828848.7082723,5703,11093.5619,2461264.0271664,0,2018-09-21 05:00:00
2018-09-21 06:59:59.999,1537509600000,221.92,224.8,221.8,223.78,26274.70762,1537513199999,5875016.6215076,7666,14113.42063,3154873.1581518,0,2018-09-21 06:00:00
2018-09-21 07:59:59.999,1537513200000,223.76,227.58,223.18,226.29,40260.47088,1537516799999,9085602.3499546,14674,19582.94495,4417152.9442667,0,2018-09-21 07:00:00
2018-09-21 08:59:59.999,1537516800000,226.29,231.0,223.74,226.49,56577.1065,1537520399999,12890776.6179716,17096,29966.15885,6826833.6375855,0,2018-09-21 08:00:00
2018-09-21 09:59:59.999,1537520400000,226.5,227.0,223.43,225.81,30453.15913,1537523999999,6865752.14514,9532,14638.3352,3300306.6024024,0,2018-09-21 09:00:00
2018-09-21 10:59:59.999,1537524000000,225.79,226.57,224.0,225.93,30063.64328,1537527599999,6775261.946219,8790,14745.08861,3323473.7340601,0,2018-09-21 10:00:00
2018-09-21 11:59:59.999,1537527600000,225.93,229.3,225.1,227.9,38572.08316,1537531199999,8755500.8944676,10578,19211.06731,4362495.6247207,0,2018-09-21 11:00:00
2018-09-21 12:59:59.999,1537531200000,227.95,228.17,225.5,226.98,27053.41936,1537534799999,6130348.1449958,7730,14730.43534,3337936.3258179,0,2018-09-21 12:00:00
2018-09-21 13:59:59.999,1537534800000,226.97,231.53,226.9,228.69,41169.12515,1537538399999,9425739.2163689,11681,23180.22566,5310397.5673493,0,2018-09-21 13:00:00
2018-09-21 14:59:59.999,1537538400000,228.71,232.1,226.96,230.39,39884.15818,1537541999999,9154401.1249981,13436,18635.25268,4278912.0571657,0,2018-09-21 14:00:00
2018-09-21 15:59:59.999,1537542000000,230.4,230.75,223.02,226.19,51541.99443,1537545599999,11715739.8023665,17585,21639.42531,4916242.6808167,0,2018-09-21 15:00:00
2018-09-21 16:59:59.999,1537545600000,226.19,229.62,226.06,228.84,24189.889,1537549199999,5523044.9601246,8974,12191.44514,2783534.109485,0,2018-09-21 16:00:00
2018-09-21 17:59:59.999,1537549200000,228.83,229.35,227.12,228.29,26907.73528,1537552799999,6144401.5383648,6567,17499.32498,3996114.124986,0,2018-09-21 17:00:00
2018-09-21 18:59:59.999,1537552800000,228.31,244.24,227.64,243.08,53991.73308,1537556399999,12727652.7767198,16187,27540.8223,6497522.2593097,0,2018-09-21 18:00:00
2018-09-21 19:59:59.999,1537556400000,243.08,252.11,240.71,247.05,90249.89748,1537559999999,22313404.0813389,26075,45913.26593,11354473.1184251,0,2018-09-21 19:00:00
2018-09-21 20:59:59.999,1537560000000,246.9,250.27,242.03,242.21,41718.1279,1537563599999,10304913.1020668,14581,21036.39304,5197842.5625925,0,2018-09-21 20:00:00
2018-09-21 21:59:59.999,1537563600000,242.21,245.95,237.09,244.35,45710.92676,1537567199999,11130442.3440334,12517,21810.36626,5308886.7569678,0,2018-09-21 21:00:00
2018-09-21 22:59:59.999,1537567200000,244.44,248.88,244.02,247.77,20894.52309,1537570799999,5142154.4374951,7313,12209.0731,3003683.9249084,0,2018-09-21 22:00:00
2018-09-21 23:59:59.999,1537570800000,247.72,249.0,244.76,247.73,24998.40937,1537574399999,6172126.9968203,6838,14009.03569,3457261.0785486,0,2018-09-21 23:00:00
2018-09-22 00:59:59.999,1537574400000,247.67,255.13,246.53,248.57,45228.74708,1537577999999,11324393.798281,15046,22980.29176,5750655.091985,0,2018-09-22 00:00:00
2018-09-22 01:59:59.999,1537578000000,248.59,251.4,242.61,245.44,40602.34338,1537581599999,10008077.074489,11140,20379.58467,5024867.5556153,0,2018-09-22 01:00:00
2018-09-22 02:59:59.999,1537581600000,245.74,245.87,241.55,241.84,28684.98602,1537585199999,6991950.0875125,6572,15137.76079,3690039.1840058,0,2018-09-22 02:00:00
2018-09-22 03:59:59.999,1537585200000,241.83,243.03,238.0,241.68,31325.28207,1537588799999,7535071.0384511,9994,16455.41867,3957526.2853161,0,2018-09-22 03:00:00
2018-09-22 04:59:59.999,1537588800000,241.76,244.19,241.39,242.75,22256.45368,1537592399999,5404279.4187576,6941,12271.78925,2979379.4631605,0,2018-09-22 04:00:00
2018-09-22 05:59:59.999,1537592400000,242.76,242.88,240.0,240.98,21050.84234,1537595999999,5083567.2519631,5958,11549.60598,2790396.1845625,0,2018-09-22 05:00:00
